PIB Municipal a preços constantes
Sigla;Código;Município;1996;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;
PE;2610608;Paudalho;150369,607151543;192238,645539658;178541,338462641;188894,033752344;200827,638303505;193460,98891142;177349,422395943;205391,688690478;207240,871457337;98929,054438906;100833,61519489;108617,828434839;118093,816836015;
PE;2610707;Paulista;1908759,85828403;1539253,79092784;1573833,81704284;1598455,32680425;1593147,37030571;1477142,03679389;1538814,47581252;1556282,16673783;1619744,93189099;765218,744655354;835331,69675504;879649,672241528;950259,087562046;
PE;2610806;Pedra;64223,5971591261;64446,4882356226;67236,6774514931;68968,5029950508;81020,5881920896;87297,0364590614;90097,5159470705;101115,640642397;109137,64180413;53248,2652156252;58463,5242046629;58413,4215423962;60804,8468682241;
PE;2610905;Pesqueira;198361,624266002;253788,431573984;247227,929298364;255856,088494934;253388,300138827;230033,029101016;240017,65289599;263724,950667047;281701,997024962;133176,971980114;139997,91160134;142939,716540704;154305,288140062;
PE;2611002;Petrolândia;88456,4516378545;617337,582848906;648359,683631004;780147,662283978;672973,666244655;709564,44700072;793022,541370104;647754,207868294;576778,568778855;286035,109612591;312395,626732046;242096,25269963;314756,118487196;
PE;2611101;Petrolina;1285886,88253628;1599337,71415135;1637749,25805655;1664773,32283188;1972406,50583517;2364942,07152626;2365511,41223323;2402853,88678169;2346816,44438728;1079677,328301;1223025,79895213;1122643,43724677;1405152,24403262;
PE;2611200;Poção;27438,1533518177;35674,6018159652;36132,1763601282;36379,1695643144;37189,0454763832;36393,7214460622;39287,4115810731;44583,4133201522;44173,4294243227;20775,0979218685;21265,426239295;20483,6724002025;22014,6764541352;
PE;2611309;Pombos;64808,776064135;93040,7591161711;89949,5174863344;100009,623736159;91435,180771366;90746,170639751;91352,3930854199;101434,23933819;102163,770944198;46292,098740538;47111,4135440724;52969,9522535225;63939,5126991267;
PE;2611408;Primavera;54478,170376479;78781,0251414124;58098,7775833557;64186,6804407412;82125,8811881545;88737,7648546481;72612,312415518;78203,802811151;88252,2204513886;34262,2363199983;31250,6848331019;23613,7959017677;31122,2277612126;
PE;2611507;Quipapá;36248,0537638672;56623,1034087372;69827,9174377526;69480,641998347;76225,3904577991;71816,1218420057;68347,5026272153;73087,722626834;74978,9194648516;34840,7985350213;38377,2640044509;47986,7510718286;58282,1359253349;
PE;2611533;Quixaba;20039,600598302;19545,9841840181;21790,1927132021;20871,9640725452;25944,6363383737;23348,3044127113;22101,108487586;23552,3421671405;26067,2300603938;11620,5505820431;12080,4143770152;13084,6558295692;12625,5909344124;
PE;2611606;Recife;26503629,4905298;22116795,9980826;22149359,6878826;22199897,4950574;23941495,5932171;21820794,8014037;22291267,7446424;23480991,4749079;24249273,1851128;11601719,2441829;11631387,3207342;11937854,1244651;13400251,9847225;
PE;2611705;Riacho das Almas;54214,2742456838;58659,906855903;57407,3925740979;61807,9434314552;61372,0779424291;60732,4291174897;62405,3870144729;68289,0414899621;75015,5899406945;34713,920752992;36699,9546484618;44054,2460164959;45098,6145479453;
PE;2611804;Ribeirão;263280,464690434;158282,947230003;167548,820678509;179826,178480302;177235,683242889;178128,502573105;175730,13715772;186899,376950417;190463,370831288;81116,9483933842;94485,7704539519;105917,151996178;114192,911186791;
PE;2611903;Rio Formoso;192396,162261544;166241,152318725;147568,695085405;155619,124151388;160820,98106368;140576,645920801;153729,551738725;176698,3686013;195955,787034907;71510,0734390781;69029,1630460777;75087,5895936301;82082,5314070067;
PE;2612000;Sairé;35840,9653569747;42088,2409303424;41374,3997739143;45262,2633997062;50683,7471932161;50830,935829464;54055,0554688891;60974,5740621647;57897,4784613719;27074,579463176;29041,0200441739;29922,9336393282;38044,3317097364;
PE;2612109;Salgadinho;12958,728120178;18924,6647498669;21375,6682694961;21335,9608497795;21829,4602075136;21034,3684903201;20984,2701524351;22939,2614472636;23613,4180005028;11263,9885975024;11864,7095605883;12744,4146420207;24018,2575329471;
PE;2612208;Salgueiro;185540,047262784;267397,119953805;244550,567555658;246040,595715928;264299,305790967;239936,157531174;235939,90718915;267669,125450036;270733,151933736;132124,598094539;142404,739011059;153271,462946779;198775,146173939;
PE;2612307;Saloá;29447,8634875959;39845,8527951098;44353,5443414419;46170,8290211792;45514,6661898288;45867,185476198;48047,0644081687;51521,0286243321;54564,0979184712;26491,1286202504;29326,0771859271;30329,7551978465;31442,0619173992;
PE;2612406;Sanharó;54820,292768801;65399,3655763967;67748,676372829;65285,9147252165;66772,5384839409;65117,2026163582;65544,2580779101;72311,8018703206;73883,7380099955;36371,9820655109;37017,8723995538;40340,8440430991;46656,4588170317;
PE;2612455;Santa Cruz;24470,7504552921;34104,8488267249;36148,9198743499;33327,5573386426;36219,5862038328;33648,5059628857;34167,6782058511;38108,7975491512;42815,8142442119;19585,7555386063;24617,532939788;26166,6029923984;26018,2824051554;
PE;2612471;Santa Cruz da Baixa Verde;37175,8948073483;27448,1484626014;28826,9790734748;29932,5104035076;30261,6661583373;29591,3170387292;29439,2878587976;31764,8571424673;35194,7496657688;16042,8517193906;17658,8082082499;17840,6390361379;18792,65064553;
PE;2612505;Santa Cruz do Capibaribe;125197,839932739;272319,089401122;271905,072279401;305167,031756931;320432,916414885;299316,264160674;319548,806636709;344409,26665546;384453,337577757;185324,09198511;198400,724634546;193593,2791976;258504,033954419;
PE;2612554;Santa Filomena;;29128,9794059332;32528,0700221807;32200,1594347442;36266,5004260422;33687,2281933335;34670,1853764052;38989,4300576498;41318,5178999717;17942,5008583156;20783,0035695792;22004,9908008982;23747,7533613606;
PE;2612604;Santa Maria da Boa Vista;168075,20145021;162346,145557649;158713,507287758;177145,976853866;200791,600125926;213267,244106623;238671,901667379;259875,412891402;269314,404731081;117260,694676419;145339,270517388;114813,539726471;122511,576287849;
PE;2612703;Santa Maria do Cambucá;16968,7303844619;34906,3871336592;34081,7065084655;35609,2130877305;36938,3170274185;36270,0217781312;34924,2128111538;39630,2062562992;43504,8482356048;20862,0575168715;21918,8913724641;23482,4074555914;32435,1328345408;
PE;2612802;Santa Terezinha;18857,3263029865;30774,112255462;34865,3535409461;32509,1040355451;36562,8683677931;33135,8938995752;34773,3602141849;35783,6172565713;36246,0043944448;16357,3657843087;16872,0201230496;17656,0759220942;18982,1732551476;
PE;2612901;São Benedito do Sul;40424,5605804067;34061,6768766326;34301,3610076976;32546,7250576096;32445,3232539367;31356,6727662293;31699,0649845726;37496,8718863769;36259,4326278278;17536,0836168862;17816,2041291947;18535,6962500436;23225,2480013038;
PE;2613008;São Bento do Una;224609,944149538;167940,39255018;174406,031324975;182828,814125907;198540,769919045;235711,50640799;187896,973421449;229182,376818827;230967,167110869;118205,54510344;119105,963962261;131667,56972029;127280,217765895;
PE;2613107;São Caitano;53231,5809380817;99148,1393870643;105468,4503124;111710,723191262;111892,051850841;103492,623081058;110616,564410872;118765,459773183;125163,348029464;57144,9098807056;59015,1858408518;64068,1475204102;70601,1278604333;
PE;2613206;São João;45122,8049919954;52334,8669106256;54841,4202371149;67333,1023978339;69356,9089583865;77625,7202308489;81070,3836742794;74106,8684898771;81882,6028830961;41513,472255605;38147,2697610597;46139,631589282;46273,4964161437;
PE;2613305;São Joaquim do Monte;40758,6709900184;59754,289209084;78558,9365913405;73771,013356903;81115,1936325352;75835,3494928984;77792,9051298689;86915,9526239493;78451,2874526375;36445,644009438;38494,6494263716;42895,4480581262;50665,2687878282;
PE;2613404;São José da Coroa Grande;30858,7480445835;56742,7852375809;54744,0360575259;63516,7922116919;60918,2210749378;56861,4365920921;59892,3072090481;60065,664950274;65634,8191228068;30482,3422724693;32035,4593751996;35268,5181156651;38973,2400927277;
PE;2613503;São José do Belmonte;57539,5665007215;110847,613893796;110193,735502016;117082,183720579;107417,481812001;110265,601590456;109659,391632877;113910,78353931;123896,279097405;54435,8726350505;56270,7602372885;59553,2882913633;63301,1397026596;
PE;2613602;São José do Egito;115824,537732291;112828,848563851;118069,801517727;115843,109619058;126173,485791704;119597,01805942;117306,449573651;130438,635148508;142209,740324418;66785,5487789513;67828,6560382085;68448,8912857946;72203,8481549835;
PE;2613701;São Lourenço da Mata;451084,634848765;388461,464402727;348836,628231959;387436,983592572;437473,347739275;397626,665581397;390557,203567121;377699,585993139;379219,534347983;173850,497438214;190995,506813596;211559,628572671;232947,308347085;
PE;2613800;São Vicente Ferrer;43774,3580767231;67610,8403162544;65453,1827873619;94227,0498723006;69740,927371257;71102,7502912458;74151,7926909244;83190,8833989272;88139,1998180555;35410,7420059676;37789,465739824;35791,570403898;42322,7494381838;
PE;2613909;Serra Talhada;264408,334405962;347870,486015635;353174,476132668;369991,913747515;409271,697521484;390012,651216425;401675,560272982;445904,995882847;479954,528286105;242878,944549276;258066,756449673;266293,371018437;316162,013231918;
PE;2614006;Serrita;34623,3630680133;44443,7215040576;47691,1540714744;52026,3483697701;53992,4679392855;51389,7564766128;53149,0096044123;56299,3516999664;59049,2218646703;28575,1185079757;31433,4167165775;33483,7863414681;34920,059193817;
PE;2614105;Sertânia;82904,8406250622;109029,604907488;118303,289676815;124145,910244293;121966,358165263;119064,424625851;126925,170536013;134118,01704639;136437,60831346;63277,3094699073;70090,886207383;79087,2042940896;88521,7029449671;
PE;2614204;Sirinhaém;173289,783912637;189751,010021914;172727,28013076;185111,37932086;199319,986748742;186607,052550189;210002,173916501;211335,759260273;219544,886469008;92796,0750330891;94894,2660698217;106943,637210254;142343,667750478;
PE;2614303;Moreilândia;22070,653472771;40032,479873859;37843,4845129653;36191,6380723693;36799,4988032729;37239,980764844;36854,5199778353;39433,9328544858;40482,3505581423;18207,9402318463;19281,8518011925;20880,7361908213;22613,2734805312;
PE;2614402;Solidão;9546,9148615845;15214,4970636426;16312,5600495093;16650,2162449775;18905,1549211843;19111,5579000643;18109,2068542786;19280,1973346562;21546,6549425957;9589,4098012147;9298,2252643015;11110,0271520357;11255,2064966338;
PE;2614501;Surubim;124225,136651004;194874,461284357;199253,546392008;207748,567387844;212995,665848226;200171,275871631;264477,709422908;230430,95470925;246727,932160094;115076,560814333;122276,661816854;130315,630156886;159522,965177573;
PE;2614600;Tabira;46992,8577752248;76516,4776778839;75671,4242182009;77730,4799172588;86161,44467232;82699,2782043735;86553,6968578339;94421,4575782751;99329,9053259987;44561,1521243357;46898,8387778105;49108,9943435257;50502,1232363497;
PE;2614709;Tacaimbó;36645,3059587656;36927,5109786515;42659,3679844021;43810,464487073;45473,684873712;41879,6133111381;43320,5299904831;45444,5465084972;47943,9166377908;21742,0413806315;22474,5557667025;24166,0268424806;24892,5092068173;
PE;2614808;Tacaratu;24510,6448057796;44920,1124943407;51441,010477133;53658,7160901806;52976,2388252055;52207,1776827683;53246,1638753166;58396,5757915513;62088,9089517988;29407,9779725993;32550,8058039349;34546,9677361292;38907,6831864776;
PE;2614857;Tamandaré;;90125,4354502909;91088,4669924397;97211,9951271246;87564,3233471854;85315,9268908466;88254,5966286416;103506,775702437;106607,490177882;44418,1521880479;51318,4426944441;52699,0730237546;61507,8772336124;
PE;2615003;Taquaritinga do Norte;62524,0275455893;63591,9225011164;74245,7987495051;78327,1932142252;84919,567553155;81081,5864682017;83673,8307049937;85174,8931948984;87974,3898658122;39905,8768578992;45137,3493443824;50146,6957269193;51962,5113813323;
PE;2615102;Terezinha;12266,3846137977;17527,6472410995;19038,849785641;20271,0080854659;19904,3680122503;23360,4331044585;22913,4476901675;22882,7341321706;22859,5808349148;11431,7557874261;12047,9098904669;12813,759697798;14329,7429867977;
PE;2615201;Terra Nova;14474,1635289006;27476,5014363961;27147,728982585;29481,9070939312;28031,0264496802;25853,8700014575;31718,5607421951;37212,5509125711;33420,9161781305;18193,0018231146;18426,436576755;35480,8203144314;19789,6498993012;
PE;2615300;Timbaúba;214033,600460741;303324,445392574;323222,841732952;325329,809526813;305343,940434642;319825,910212193;332826,001708664;340479,210036187;371203,484036892;169965,179384169;174678,3699957;195446,904985547;198870,68051864;
PE;2615409;Toritama;33703,7757228451;80334,9292641103;82177,4454668012;90056,3144485704;99546,8122196208;103134,242219434;120805,666090577;132784,291453362;143321,408202455;68792,5716558927;71234,473612749;72039,4041060482;99149,2813649857;
PE;2615508;Tracunhaém;35959,3333887072;52265,6663918045;55160,8901906855;58008,3557854491;59869,717179683;60288,7411257735;54695,3093771543;58702,4113221244;62678,437920093;26122,7061896481;27719,8666062743;31029,5739475082;31932,8420772403;
PE;2615607;Trindade;31252,1183884826;88905,3969512455;85828,9876230501;90106,8700435904;92823,6479746914;87073,5098653161;84422,664980538;95268,4668491968;103970,129802807;45065,590897294;51431,6157220796;54260,3680423975;62939,9950977934;
PE;2615706;Triunfo;38745,390591009;46008,1295536486;46603,3426033447;48444,5563213389;52502,827874329;49457,9692557682;48275,1119224077;52280,3614374982;55734,7835640297;25669,1342685242;26724,8491775233;28829,0876646494;30876,7941768826;
PE;2615805;Tupanatinga;33373,5956717237;51175,4393596802;55581,7671015642;57206,9629358593;58129,9470856848;58564,6818952563;62161,5061511059;69184,5358290765;72532,8879164061;36377,7662128858;39948,4296169519;42045,3091699712;49145,4531732471;
PE;2615904;Tuparetama;15915,0402680291;33767,4048112736;31214,7820886361;31039,7565723112;33723,5710061933;33365,9360851392;30485,3845331649;33135,7617652981;36470,7760489831;16708,2647437074;17420,6614445845;17889,4215977476;17680,506151646;
PE;2616001;Venturosa;47859,3276682466;48117,1159101352;48637,5226884408;50354,4155824642;55017,6429562762;55832,5575398276;59602,4855262168;66711,3269855215;69751,3067526069;33725,5257617204;35984,0122232541;38571,6398977764;40598,747327684;
PE;2616100;Verdejante;17501,5560821548;25348,245165911;26612,893686722;28645,1167756987;29083,5730039696;28480,0531317727;28771,2367336558;32083,3134339604;33997,5424980415;14048,3700403202;18165,9529427792;18160,4983394957;18233,4186398599;
PE;2616183;Vertente do Lério;18328,4695712197;28932,0868008105;39300,1251012367;38776,9799061443;36116,8194554864;30265,5234386671;35459,2366059862;33225,9626629228;36602,2596757857;16790,0172041954;17330,779779157;18058,372572901;28281,3581396521;
PE;2616209;Vertentes;27997,0554953497;41965,8556396065;45223,2228323275;47685,3984714589;49951,37619488;50085,1112031752;51524,1148544438;55517,0774101748;60229,1562175553;27566,8381619578;29856,5091417018;31878,4934768616;42369,4812055878;
PE;2616308;Vicência;103256,486260158;128431,285256999;126224,784636871;176467,916127342;160566,941357809;162545,621358503;156841,146358139;173915,585754681;166927,510377494;70234,4281003258;75435,2700966686;78245,7781471223;82057,5455975739;
PE;2616407;Vitória de Santo Antão;581346,633023454;707483,639944142;691348,777168964;748024,499122657;738580,209155399;748289,015268869;843706,391543528;885972,968953781;882888,211581393;416259,492770367;457371,122995257;507171,819417815;558897,308622863;
PE;2616506;Xexéu;28890,0207937543;40137,5572868728;43970,1004833911;45597,5986176707;43970,9897557075;42187,9791378891;45622,471173545;49544,7316754148;49622,4550778956;23468,5143247294;24654,1012635853;28128,5368167923;28478,428652771;
PE;2699919;Muribeca;;;;;;;;;;;;;;
PE;2699929;Nossa Senhora do Ó de Goyanna;;;;;;;;;;;;;;
PE;2699939;Cimbres;;;;;;;;;;;;;;
